,Unnamed: 0,username,following,followers,retweetcount,text,date,show
165,165,payscottyk,1718,357,7,if you own a 3 or 4 digit and fud a 5 digit you are basically fudding yourself more than 10k people would want a easy to remember short number that cost only 5 usd a year to renew and when 800mill people use ethereum a 5 digit ens will be in the first mill minted,2009-12-02 01:23:17+00:00,0
166,166,SimpleC9000,58,7,0,simplec found in a blue vault at this location join me playing it is awesome,2014-11-08 04:12:37+00:00,0
167,167,nftgeographic,14,43,0,red_circle follow us promote your nfts 24/7 [ red_circle amazing ] fire,2022-04-11 16:42:02+00:00,1
168,168,renjuns_yellow,3692,150,11400,explore phemex universe globe_showing_Europe-Africa and visit planet bitcoin ethereum sand and doge star-struck to collect your very own citizen phemex card flower_playing_cards grab your card and earn bonuses now downwards_button,2021-04-01 14:53:50+00:00,0
169,169,immvinxere,3270,1017,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2021-12-15 03:57:44+00:00,0
170,170,denes35877791,51,10,0,to the moon rocket rocket,2021-02-22 01:17:58+00:00,0
171,171,skzkhaye,1467,128,425,_alienss 10 nft rocket rocket easy to join free giveaway money_with_wings rt&like this tweet rocket heart_suit and tag 2 friends people_hugging join discord follow _alienss fire,2021-02-16 12:16:49+00:00,0
172,172,TheCryptoDawg_,1131,115652,4,great speakers _ai _,2016-04-26 15:55:24+00:00,0
173,173,JBoullvier,1018,1333,9,all my ethereum nfts (for now winking_face ) hopefully that egg's going to be a 2nd gen soon,2021-10-16 04:01:46+00:00,0
174,174,CarolineFarada1,18,6,1,checkout $oddz by _finance multi chain derivatives trading protocol oddz_finance simplifies options trading across multiple chains such as &,2022-04-16 07:06:03+00:00,1
175,175,BigWinJuliet888,3356,173,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2021-08-21 06:29:35+00:00,0
176,176,GJaspion,115,14,0,_eth ethereum is pure scam nowdays,2019-07-24 20:08:31+00:00,0
177,177,knnacr1,4489,259,877,owl nft giveaway owl giving away 2x nfts for to enter follow & like & rt tag 3 friends winners picked in 24 hours,2021-08-30 17:03:36+00:00,0
178,178,luckyyjoannaaa_,4896,151,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2021-03-15 08:59:16+00:00,0
179,179,floryshing,1999,47,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2016-03-10 10:01:27+00:00,0
180,180,maxcao2204,1520,569,0,check out this item on opensea via,2021-03-15 09:28:14+00:00,0
181,181,cryptoalerted,64,109,0,adaswap (asw) went up 10 1 percent in the last 1 minutes on,2020-04-10 11:35:27+00:00,0
182,182,denes35877791,51,10,0,to the moon rocket rocket,2021-02-22 01:17:58+00:00,0
183,183,Chu3586,3537,1188,284,it is nice to see a name in front of the contract $feg · _of_bsc,2019-06-10 15:16:21+00:00,0
184,184,ma14580000,0,192,7,we are giving away 50 whitelist spots +giveaways for our growing discord community spade_suit heart_suit diamond_suit club_suit how to enter keycap_1 follow on twitter and insta keycap_2 retweet keycap_3 join the pack backhand_index_pointing_down,2022-04-13 21:45:45+00:00,1
185,185,CarolineFarada1,18,6,0,sweetrowena found in a user vault at this location join me playing it is awesome …,2022-04-16 07:06:03+00:00,1
186,186,8Elite8,1556,887,284,fun fact these nike nft sneakers sold for 45 ($125 00 usd),2010-03-30 07:45:09+00:00,0
187,187,uhr3al,676,1429,9,we are now live on and buy and sell put options using putty v1 partying_face partying_face,2019-02-21 06:35:43+00:00,0
188,188,VirgilP16,529,136,3,3m market acap expected m cap 1 2 billion 3% tax real utility project $sinu,2021-07-09 11:59:31+00:00,0
189,189,m1tzuki_,1512,288,2047,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life 5 wl spots are up for grab follow retweet like reply,2022-03-05 04:04:48+00:00,1
190,190,AdrianTorroella,525,1738,0,hey fam whats part 4 when i enter the params says im missing ethereum address,2013-09-17 19:55:04+00:00,0
191,191,zkbatman_gotica,130,17,166,all roads lead to ethereum,2022-03-22 22:57:40+00:00,1
192,192,Solsun8317,340,72,0,solsun found in a user vault at this location join me playing it is awesome,2022-01-19 04:15:10+00:00,1
193,193,Nagh_Nagh2,340,165,16,finneas is a hunter and he is got is eye on,2022-01-27 16:11:21+00:00,1
194,194,krikara4y,248,252,37,jim cramer said he was expecting a 40% pump from ethereum and you still decided to remain bullish,2011-04-26 15:46:15+00:00,0
195,195,javiiwon,1557,24,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2022-04-16 23:46:50+00:00,1
196,196,AdissaFawzy,31,144,3,3m market acap expected m cap 1 2 billion 3% tax real utility project $sinu,2021-11-06 09:08:53+00:00,0
197,197,SidiQ_Bigwin,343,12,137,◎ ◎ x3 super ape $70 x 3 (worth) trophy keycap_1 follow & keycap_2 like & rt 3⃣ tag a friend collection link alarm_clock 24h,2022-04-30 11:46:15+00:00,1
198,198,SenangB19win,4468,151,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2022-02-17 13:07:08+00:00,1
199,199,0xHammond,788,1437,166,all roads lead to ethereum,2020-12-21 23:07:37+00:00,0
200,200,moodSlime_,1043,588,36,tweeting daily until reaches 1 million $wrld holders on ethereum or polygon day 48 ethereum 14953 ( 51) polygon 31799 (+3854) a few comments in a small thread bellow backhand_index_pointing_down backhand_index_pointing_down,2012-10-13 14:54:52+00:00,0
201,201,book_arizona,472,61,0,hey sign up to gate io and be a crypto millionaire in no time best exchange ever do not miss it $shib,2019-02-03 17:55:14+00:00,0
202,202,ShaneGrochala,13,43,0,overall crypto market will be under $500 billion very soon before it starts recovering thats another 65% to 70% correction to the downside,2016-08-01 21:20:12+00:00,0
203,203,russbeltguerra,278,44,1,check out this item 1/1 on opensea via,2022-03-10 22:49:20+00:00,1
204,204,windley,3741,7054,4,the best thing about is the breadth of identity people some of the best convos i had were with mdl oidc and ethereum people—communities i do not have bandwidth to be fully active in but are oh so important the big tent is invaluable,2007-03-22 14:04:00+00:00,0
205,205,atelelelebigwin,3342,368,143,star-struck war of tribes official game launch via,2022-01-05 03:15:27+00:00,1
206,206,eunjncityx,4770,104,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2021-12-09 12:49:44+00:00,0
207,207,GeePlaysTheGame,629,127,1,some of the pieces from my 10 piece ‘thru diff eyes' project black_heart link in bio,2022-04-07 20:19:09+00:00,1
208,208,Eugene93384282,0,12,0,ethereum metamask trust wallet binance need a logo or youtube intro hacked instagram account bitcoin wallet lost the gentleman priest left their home,2022-04-04 06:50:43+00:00,1
209,209,Chu3586,3537,1188,32,i'll tell you that stronghands is the solution to your trading problems here you will soon be able to trade faster and in a completely safe way stonghands is the platform you were looking for,2019-06-10 15:16:21+00:00,0
210,210,ETHGasPriceBot,0,1202,0,slow 20 1 | normal 21 | fast 80 8 | instant 87 backhand_index_pointing_left current ethereum gas prices in gwei dm me a price and i will dm you as soon as gas drops below that price thumbs_up,2021-01-04 09:25:56+00:00,0
211,211,elpedrato,402,130,37,jim cramer said he was expecting a 40% pump from ethereum and you still decided to remain bullish,2017-12-06 03:01:33+00:00,0
212,212,Ummesal94715425,3206,149,0,this project is looks so innovative and impactful happy to take participate in such huge project you guys are very hard working and i am pretty sure you will reach to the moon very soon,2021-08-05 04:45:49+00:00,0
213,213,SorareBot,0,3399,0,victor osimhen bought for 0 95 eth (2643 10$) on the secondary market season 2019 2020 level 5 serial 62/100 price 2643 10$ soccer_ball sorare bar_chart,2020-10-14 20:31:40+00:00,0
214,214,denes35877791,51,10,0,to the moon rocket rocket,2021-02-22 01:17:58+00:00,0
215,215,KillGravve,3558,1507,15,police_car_light police_car_light 30 minutes left to mint $maxi police_car_light police_car_light $hex,2018-01-03 22:28:46+00:00,0
216,216,VerseMafia,166,57,2,loudspeaker big news loudspeaker keycap_1 make your own discord invite link keycap_2 add 10 friends to our discord server keycap_3 win a wl money-mouth_face,2021-11-25 23:42:01+00:00,0
217,217,FarmingDeniro,316,105,0,_feed it is called,2021-07-28 00:18:20+00:00,0
218,218,AdenJax2012,1404,1292,37,police_car_light loyalty snapshot has been taken police_car_light congratulations to all et apartment holders your wallet addresses have been captured in our 1st ethereum worlds loyalty snapshot as of 11 45am edt this morning party_popper please read the full announcement in our discord,2017-06-18 11:42:46+00:00,0
219,219,BloorOswald,54,13,5,puli nft mint is going to be launched in 48hrs as a matter of fact nft holders will get access to p2e games and so much more money-mouth_face money-mouth_face rocket rocket $puli,2022-04-02 10:59:03+00:00,1
220,220,fefocoin,265,2867,37,jim cramer said he was expecting a 40% pump from ethereum and you still decided to remain bullish,2018-05-02 04:09:12+00:00,0
221,221,ETHFanToken,39,20427,10,got my raffle nft,2021-11-06 03:59:46+00:00,0
222,222,CrypTrader369,169,24,37,jim cramer said he was expecting a 40% pump from ethereum and you still decided to remain bullish,2022-04-09 17:52:19+00:00,1
223,223,JakNFT,4870,8593,3,fire fire new jaknft sale fire fire sold from 0xe1e0 to 0x3450 for 2 45 ethereum($7 290 27),2010-11-24 05:15:20+00:00,0
224,224,LateeffAbdul,4992,148,143,star-struck war of tribes official game launch via,2022-03-20 14:55:40+00:00,1
225,225,Solsun8317,340,72,0,solsun found in a blue vault at this location join me playing it is awesome,2022-01-19 04:15:10+00:00,1
226,226,bigwinmoro,256,70,143,star-struck war of tribes official game launch via,2022-04-30 03:08:38+00:00,1
227,227,EAT_Produce,826,244,38,double_exclamation_mark bell follow & _promo rt tag as many friends entries party_popper drop address heavy_dollar_sign wrapped_gift,2014-10-30 19:27:13+00:00,0
228,228,solmart28,3482,471,37,jim cramer said he was expecting a 40% pump from ethereum and you still decided to remain bullish,2016-03-30 22:39:20+00:00,0
229,229,viaSammiLaw,3374,4866,22,• hope • originals •,2011-02-16 05:54:35+00:00,0
230,230,TheLastHexican,874,516,10,police_car_light police_car_light 15 minutes left to mint $maxi police_car_light police_car_light $hex,2012-11-30 20:44:16+00:00,0
231,231,Saeed58786680,189,99,37,jim cramer said he was expecting a 40% pump from ethereum and you still decided to remain bullish,2021-01-01 20:27:04+00:00,0
232,232,Prospersaint1,3049,2815,0,'s vision is to create a secure sustainable and efficient blockchain ecosystem with users as its core as a result $pico is constantly growing,2019-01-28 08:01:06+00:00,0
233,233,ChallengerSRT17,236,68,9,$redknight,2021-06-28 21:24:56+00:00,0
234,234,RektPlanet,1234,122,37,jim cramer said he was expecting a 40% pump from ethereum and you still decided to remain bullish,2020-12-25 01:51:09+00:00,0
235,235,arora_pranjay,172,15,0,nse co location scam explained by santosh nair | news centre | cnbc tv18 (2019 april issue buy palantir like george soros peter theil not ethereum OK_hand OK_hand all ads removed by,2021-04-18 11:02:19+00:00,0
236,236,dajenuswins,4964,238,143,star-struck war of tribes official game launch via,2021-07-22 13:35:55+00:00,0
237,237,e11acae__,629,40,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2022-04-29 04:14:28+00:00,1
238,238,SaitaNicku,521,271,16,finneas is a hunter and he is got is eye on,2022-01-31 02:14:47+00:00,1
239,239,telulr,1098,282,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2014-01-13 10:08:32+00:00,0
240,240,maxcao2204,1520,569,0,check out this item on opensea via,2021-03-15 09:28:14+00:00,0
241,241,fbiego_,2914,2695,7,is an client designed to be enterprise friendly for both public and private permissioned network use cases learn more in this free training course from,2018-03-20 13:38:45+00:00,0
242,242,realrudymartin,18532,26123,12,punk 8620 has a new bid of 300 eth ($861 843 02 usd) placed by 0x6639c0,2010-09-14 20:26:14+00:00,0
243,243,SilverBallerWiz,1062,950,0,my best nft folded_hands_light_skin_tone lol jk i do not own my best nft yet here are some of my favorites though _inc,2022-02-07 16:39:28+00:00,1
244,244,CryptoDirtyMike,73,130,5,$wanc just launched today check it out fire,2022-01-10 18:53:24+00:00,1
245,245,CryptoKaleo,877,481009,37,jim cramer said he was expecting a 40% pump from ethereum and you still decided to remain bullish,2017-09-08 19:15:10+00:00,0
246,246,KillGravve,3558,1507,6,this is the definition of crunch time what will you do stay broke or mint $maxi ⓜ $hex,2018-01-03 22:28:46+00:00,0
247,247,neoman007,555,42,15,i deployed a large stash of money on ethereum today i used different addresses when possible and meticulously distributed my positions across protocols & layers optimized for gas and access to opportunity crossing a vast number of bridges i do not know where my money is anymore,2011-05-04 21:54:51+00:00,0
248,248,callmeduby,383,121,36,"""ethereum kiier"" has kiied themselves woozy_face skull",2020-03-30 20:23:21+00:00,0
249,249,ForsellNft,6773,6155,1,etc price predictions daily chart indicates a bear market for _classic _24 right_arrow the world's globe_with_meridians second largest sign up for daily newsletter be keep up,2021-08-26 01:16:46+00:00,0
250,250,Gaz_Needal,4635,152,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2021-11-05 14:03:22+00:00,0
251,251,Jaolatino,2818,354,137,◎ ◎ x3 super ape $70 x 3 (worth) trophy keycap_1 follow & keycap_2 like & rt 3⃣ tag a friend collection link alarm_clock 24h,2021-05-25 14:59:45+00:00,0
252,252,rushberyy,4642,145,2047,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life 5 wl spots are up for grab follow retweet like reply,2021-02-14 10:09:52+00:00,0
253,253,crypto_gr_97,173,239,217,assemble get out there and vote for $feg,2021-11-04 10:21:47+00:00,0
254,254,hgs111,1953,228,89,i have sent joseph lubin's call to disguise all major investors in ethereum by creating fake identities dozens and dozens of times to ethereum supporters i have not received one single response not even the usual insults,2009-02-17 09:28:58+00:00,0
255,255,sUpeRrHuNtEr_1,381,35,2047,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life 5 wl spots are up for grab follow retweet like reply,2022-04-29 16:27:20+00:00,1
256,256,BigCCryptoMoves,64,8,23,free gift sparkles money_with_wings cost 1 1k money_bag just drop your wallet i choose 50 wallet in 24 h kite rules backhand_index_pointing_down_light_skin_tone follow rt ( ) drop,2022-04-22 21:02:40+00:00,1
257,257,NabarroOlano,129,13,402,join fastest and most secured staking and lock pools with the best apy and daily percentage profit staking earning daily with the new eth 2 0 lock pools,2022-04-23 02:02:24+00:00,1
258,258,BankofNFTs,5788,5394,94,"""the number of validators and nodes participating in the network has grown to a point where solana is basically half of ethereum "" says 's addressing centralization criticism watch more",2020-07-14 16:39:00+00:00,0
259,259,Ox_maybigwin,3445,38,2047,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life 5 wl spots are up for grab follow retweet like reply,2021-12-19 04:57:27+00:00,0
260,260,AdissaFawzy,31,144,8,has real utility and massive potential to change this space this is not a meme check it out folded_hands,2021-11-06 09:08:53+00:00,0
261,261,0x_711,4998,1866,3,you are about a month late winking_face $ape nft sales have been happening for a while now we integrated on the 18th of march the first $ape transactions were over a month ago here's the first and sold in $ape,2021-07-11 18:35:33+00:00,0
262,262,subloonar,703,142,1,if i got $10 every time went offline i could afford an transaction,2021-03-04 02:58:07+00:00,0
263,263,KillGravve,3558,1507,10,police_car_light police_car_light 15 minutes left to mint $maxi police_car_light police_car_light $hex,2018-01-03 22:28:46+00:00,0
264,264,unc1epennybags,1991,834,0,well there you have it will accept and for,2010-01-11 21:09:10+00:00,0
265,265,Dorazahi,9,14,0,buy the dip this your chance to get shib at low rate $shib,2015-03-10 21:01:07+00:00,0
266,266,KillGravve,3558,1507,25,police_car_light police_car_light 1 hour left to mint $maxi police_car_light police_car_light $hex,2018-01-03 22:28:46+00:00,0
267,267,pick_pickw,1039,173,11400,explore phemex universe globe_showing_Europe-Africa and visit planet bitcoin ethereum sand and doge star-struck to collect your very own citizen phemex card flower_playing_cards grab your card and earn bonuses now downwards_button,2022-04-30 00:54:50+00:00,1
268,268,Attractbysight,17,19,0,heart_exclamation blockchain(polygon) heart_exclamation floor price 0 055 heart_exclamation follow and retweet our pinned tweet heart_on_fire,2022-03-09 14:55:01+00:00,1
269,269,ETHGasPriceBot,0,1202,0,slow 20 1 | normal 23 | fast 53 | instant 74 7 backhand_index_pointing_left current ethereum gas prices in gwei dm me a price and i will dm you as soon as gas drops below that price thumbs_up,2021-01-04 09:25:56+00:00,0
270,270,ibrryjzmn,594,24,425,_alienss 10 nft rocket rocket easy to join free giveaway money_with_wings rt&like this tweet rocket heart_suit and tag 2 friends people_hugging join discord follow _alienss fire,2022-04-16 06:26:57+00:00,1
271,271,take_gains,196,6352,0,do you honestly believe you deserve this paper the lack of discipline and integrity is telling the road to success will not be easy so remember to respect the gains the name and the hustle you do not have the business unless you can grasp this simple concept $btc,2021-02-15 01:24:58+00:00,0
272,272,En_bunn,2883,469,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2021-07-08 16:06:16+00:00,0
273,273,nftflooralerts,2,5439,1,traded collection (last 15min) ens ethereum name service sales 13 unique buyers 7 avg price 0 76 ξ link,2021-10-24 22:22:05+00:00,0
274,274,NightGouda,516,36,162,ethereum's q1 results are in… and they are ox ish a short thread breaking down the results which compare q1'21 to q1'22,2021-12-21 14:49:13+00:00,0
275,275,Th3Kh3d1v3,348,108,1,"""ethereum fees jumped 86% in q1 2022 $2 1 billion in eth burned"" via today this is the current top trending news with frequent shares and strong engagement across social media social insights $eth source backhand_index_pointing_down",2018-03-28 13:43:06+00:00,0
276,276,KonnieTraffic,0,2,0,cool found in a user vault at this location join me playing it is awesome,2020-11-11 07:09:30+00:00,0
277,277,FeedGoat2000,5,12,0,feedgoat200 found in a user vault at this location join me playing it is awesome,2022-04-04 22:29:46+00:00,1
278,278,urmiundone,5006,761,1018,upskill with in demand blockchain skills & tools in the bootcamp without quitting jobs • professional certificate program in blockchain by iit kanpur • master bitcoin ethereum etc • 4+ real life projects,2020-03-07 22:45:14+00:00,0
279,279,the_verdent,138,593,0,officially i never called it a bear market but for alts apart from we are in bear zone for alts including $luna $avax $solana this will take quite a long time to recover unless a miracle happens wait until 4th of may there is a surprise waiting #,2018-06-15 12:01:09+00:00,0
280,280,maloos111,72,89,284,fun fact these nike nft sneakers sold for 45 ($125 00 usd),2022-01-19 13:42:27+00:00,1
281,281,Solsun8317,340,72,0,solsun found in a user vault at this location join me playing it is awesome,2022-01-19 04:15:10+00:00,1
282,282,Vigsback,43,15,0,vigsback found in a blue vault at this location join me playing it is awesome,2021-12-16 05:59:11+00:00,0
283,283,Danamin14,1150,1224,0,ethereum's l2 team may have interviewed north korean hacker while hiring story,2020-03-13 15:36:40+00:00,0
284,284,cryptogainn,5,164,0,~some ethereum leaders are worried people are investing in crypto mining equipment that might soon be obsolete~,2022-02-14 10:10:05+00:00,1
285,285,Nyedsoncs,1103,76,22,the hodler card art are some of my favorites smiling_face_with_heart-eyes these will be posters soon enough what other crypto's should i add to the hodler edition d,2021-11-21 04:39:07+00:00,0
286,286,scalper432,188,1677,0,$eth what if,2019-08-25 07:16:26+00:00,0
287,287,juniorDc94,613,125,5,public sale is live fire follow join discord get your eth ready and head over to to grab your wizards man_mage man_mage mint price 0 02eth ($56) exploding_head,2022-04-25 19:14:59+00:00,1
288,288,CryptoDirtyMike,73,130,0,5x at launch low mc with real utility $wanc,2022-01-10 18:53:24+00:00,1
289,289,SerKisselgof,75,629,6,save the date _france july 20th _dao returns,2014-05-28 14:42:46+00:00,0
290,290,yabaigangnft,452,578,1,yabaii the newcomers have arrived at saiko high a set of specials with breathtaking qualities and story in them check them out,2021-11-15 08:37:35+00:00,0
291,291,coinsgem3,34,1261,0,NEW_button new listing on coinsgem picotoken $pico bird twitter clipboard contract type ethereum smart chain memo contract address 00x0x0x0x0x0x0x0x0x0x0x0x0x0x00x0x0 link url,2012-08-11 21:30:55+00:00,0
292,292,0xxieyoung,3267,134,143,star-struck war of tribes official game launch via,2022-03-30 01:24:26+00:00,1
293,293,StayMobile_SMI,3997,2518,0,ethereum scaling project scroll raises $30 million in series a funding the block crypto,2010-06-29 19:05:49+00:00,0
294,294,WestBeachMusic,314,256,0,westbeachmusic found in a green vault at this location join me playing it is awesome,2014-04-17 15:36:01+00:00,0
295,295,Attractbysight,17,19,0,heart_exclamation blockchain(polygon) heart_exclamation floor price 0 055 heart_exclamation follow and retweet our pinned tweet heart_on_fire,2022-03-09 14:55:01+00:00,1
296,296,DarwinDaCosta7,80,34,1,created by darwin dacosta copyright darwin da costa,2022-02-24 21:04:49+00:00,1
297,297,jkillysm_,2783,36,2047,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life 5 wl spots are up for grab follow retweet like reply,2022-03-06 10:01:38+00:00,1
298,298,TrentonSamuel,3020,2741,0,ethereum scaling project scroll raises $30 million in series a funding the block crypto,2013-06-27 07:07:28+00:00,0
299,299,Attractbysight,17,19,0,_nft heart_exclamation blockchain(polygon) heart_exclamation floor price 0 055 heart_exclamation follow and retweet our pinned tweet heart_on_fire,2022-03-09 14:55:01+00:00,1
300,300,MatsEddens,109,19,187,$vinu has the potential to change your life all you have to do is police_car_light fire,2015-03-14 04:38:38+00:00,0
301,301,merkiurius,4577,582,143,star-struck war of tribes official game launch via,2021-02-20 06:42:57+00:00,0
302,302,luckysebong,1555,24,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2022-03-05 00:30:47+00:00,1
303,303,IsralSylvain1,239,93,1,what a cool guys please go check this out on my collection here is the link,2020-09-13 00:00:44+00:00,0
304,304,HAPEstats,4,104,0,ethereum price 2725 24 usd floor price 0 9 eth 2452 72 usd average price 5 36 eth 14607 29 usd last 7 days average price 1 11 eth 3025 02 usd last 7 days number of sales 425 number of owners 5118 date 30/04/2022 at 23 50 05 utc,2022-02-01 14:48:42+00:00,1
305,305,sad_riego,1792,2460,2047,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life 5 wl spots are up for grab follow retweet like reply,2021-06-16 05:12:31+00:00,0
306,306,BlockSecAlert,4,403,0,warning warning $ape/$weth price dropped 92 5% due to the sandwich attack tx token pool price chart,2022-03-06 14:00:45+00:00,1
307,307,harahapbigwin,293,52,143,star-struck war of tribes official game launch via,2022-04-21 16:23:34+00:00,1
308,308,Attractbysight,17,19,0,heart_exclamation blockchain(polygon) heart_exclamation floor price 0 055 heart_exclamation follow and retweet our pinned tweet heart_on_fire,2022-03-09 14:55:01+00:00,1
309,309,WrockFit,45,113,0,come to the loopring side of ethereum andy minting costs around 1 usd on average and its a protocol the creators using are preparing to launch with partner very soon we are many and we want to,2015-05-31 16:42:37+00:00,0
310,310,Sg4202000,35,1,0,mrgalaxy found in a blue vault at this location join me playing it is awesome,2013-04-19 00:14:30+00:00,0
311,311,Sg4202000,35,1,0,mrgalaxy found in a blue vault at this location join me playing it is awesome,2013-04-19 00:14:30+00:00,0
312,312,0xseng,1715,61,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2021-11-12 07:09:28+00:00,0
313,313,MoCrYpToZ,48,76,5,$wanc just launched today on fire rocket fire,2022-03-01 16:59:22+00:00,1
314,314,Sa_samuraei,1384,807,23,marketing is our art shilling is our war and leadership is our discipline collision collision,2021-02-14 15:01:22+00:00,0
315,315,thecryptobull_,101,55,0,markets turning out to be bearish your views lemme know victory_hand_light_skin_tone,2021-07-06 16:41:18+00:00,0
316,316,Oya76128198,2,192,1,bouldercryptosissydragon found in a blue vault at this location join me playing it is awesome,2022-04-05 17:24:04+00:00,1
317,317,rossadkin,4388,718,162,free nft giveaway follow us like retweet and retweet pinned comment your $eth address,2009-04-01 11:36:52+00:00,0
318,318,Attractbysight,17,19,0,heart_exclamation blockchain(polygon) heart_exclamation floor price 0 055 heart_exclamation follow and retweet our pinned tweet heart_on_fire,2022-03-09 14:55:01+00:00,1
319,319,Drawwxx29cityx,4425,162,303,like for bitcoin retweet for ethereum,2019-02-27 22:07:58+00:00,0
320,320,Azad38624411,1506,68,3,3m market acap expected m cap 1 2 billion 3% tax real utility project $sinu,2021-05-09 05:59:34+00:00,0
321,321,Attractbysight,17,19,0,@_nftspromoter _nft heart_exclamation blockchain(polygon) heart_exclamation floor price 0 055 heart_exclamation follow and retweet our pinned tweet heart_on_fire,2022-03-09 14:55:01+00:00,1
322,322,fuinhafly89,1854,587,22,the hodler card art are some of my favorites smiling_face_with_heart-eyes these will be posters soon enough what other crypto's should i add to the hodler edition d,2022-01-14 18:46:40+00:00,1
323,323,MoCrYpToZ,48,76,4,$wanc just launched today on fire rocket fire,2022-03-01 16:59:22+00:00,1
324,324,nutsawlaki,4986,355,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2021-09-11 11:43:08+00:00,0
325,325,jwowney,578,56,143,star-struck war of tribes official game launch via,2022-04-24 09:15:49+00:00,1
326,326,vitapin,102,11,0,ccie found in a user vault at this location join me playing it is awesome,2013-03-19 23:27:10+00:00,0
327,327,MoCrYpToZ,48,76,4,$wanc just launched today on fire rocket fire,2022-03-01 16:59:22+00:00,1
328,328,willmaxwellx,4309,2990,166,all roads lead to ethereum,2021-07-11 15:31:59+00:00,0
329,329,maxcao2204,1520,569,0,check out this item on opensea via,2021-03-15 09:28:14+00:00,0
330,330,OxPickWin,1269,14,143,star-struck war of tribes official game launch via,2022-04-24 04:14:18+00:00,1
331,331,GudJobBro,174,166,284,fun fact these nike nft sneakers sold for 45 ($125 00 usd),2022-01-13 12:59:47+00:00,1
332,332,Jasmineteea_,727,232,143,star-struck war of tribes official game launch via,2019-01-02 06:48:43+00:00,0
333,333,RoelMartin89,727,140,76,counterclockwise_arrows_button _swap is positioning itself as the leading platform on the counterclockwise_arrows_button is native to platform and will be compatible for users that support the plug wallet downwards_button info,2016-11-08 16:03:56+00:00,0
334,334,onyourm__aerk,5000,1775,143,star-struck war of tribes official game launch via,2018-03-23 08:22:47+00:00,0
335,335,_dubusimp4winsx,3177,191,143,star-struck war of tribes official game launch via,2022-02-22 10:18:26+00:00,1
336,336,hooniieeepark,2036,97,143,star-struck war of tribes official game launch via,2022-03-02 13:18:22+00:00,1
337,337,adi05710228,1624,20,143,star-struck war of tribes official game launch via,2022-04-09 03:50:12+00:00,1
338,338,CryptoLynnArt,3600,4247,5119,ive made life changing money this year backhand_index_pointing_down i'm giving away one mayc worth 36 eth ($103 00) keycap_1 follow / like / retweet keycap_2 tag friends for extra entries keycap_3 winner picked on may 10,2021-02-22 15:45:45+00:00,0
339,339,hoonieyxc,1129,59,877,owl nft giveaway owl giving away 2x nfts for to enter follow & like & rt tag 3 friends winners picked in 24 hours,2022-04-08 13:17:44+00:00,1
340,340,hammy2478studio,1916,1310,0,_nft magical space rocket milky_way 0 22 $eth 1/1 art,2018-04-26 05:32:56+00:00,0
341,341,PragatiSinghNL,4026,735,247,high_voltage high_voltage small_orange_diamond 2x $900 small_orange_diamond $100 must 1⃣ follow me & _nfts 2⃣ rt & tag 1 friends hourglass_not_done ends in 24 hrs 3 winners trophy,2021-06-29 12:31:33+00:00,0
342,342,MoCrYpToZ,48,76,5,$wanc just launched today on fire rocket fire,2022-03-01 16:59:22+00:00,1
343,343,hasan75804301,4854,330,512,gem_stone eth + nft gem_stone wrapped_gift prizes trophy $20 $eth money_bag trophy 3x grinning_cat (worth $270) check_mark_button to enter 1⃣follow & _nft 2⃣rt & heart_suit this 3⃣tag 3 friends high_voltage 24h sparkles check it out here,2021-09-16 18:24:39+00:00,0
344,344,Nurwinner,1990,59,143,star-struck war of tribes official game launch via,2021-08-27 03:12:07+00:00,0
